smiles,group
Brc1cc(Br)c(-c2ccccc2)c(Br)c1,training
ClC1=C(Cl)C2(Cl)C=CC1(Cl)C2(Cl)Cl,training
ClC1=C(Cl)C2(Cl)CC1(Cl)C(Cl)=C2Cl,training
C1=CCCC=CCCC=CCC1,test
C1CCCCCCCCCCC1,training
ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,valid
CC(C)c1ccc2ccccc2c1,training
Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,training
Cc1cccc(Cc2ccccc2)c1Cc1ccccc1,test
CC(C)(C)c1cc(-c2ccccc2)cc(C(C)(C)C)c1O,training
CC(C)c1ccccc1-c1ccccc1,training
CC(C)Nc1ccc(NC(C)C)c2c1C(=O)c1ccccc1C2=O,training
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,training
ClC1=CC(Cl)(c2ccccc2)C(Cl)C(Cl)=C1Cl,test
c1ccc2c(c1)Oc1ccccc1O2,training
Clc1cc2oc3cc(Cl)c(Cl)cc3c2cc1Cl,training
CC(C)C1CCC2CCCCC2C1,training
Clc1cccc(-c2ccccc2)c1Cl,valid
Clc1cc2oc3c(Cl)c(Cl)c(Cl)c(Cl)c3c2cc1Cl,test
Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,training
Clc1ccccc1-c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,training
CC(C)(C)CC(C)(C)c1ccc(OC(F)(F)C(F)F)cc1,training
Clc1cc2c(c(Cl)c1Cl)Oc1c(cc(Cl)c(Cl)c1Cl)O2,training
Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1,test
COc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,training
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)F,training
Clc1cc(Cl)cc(-c2cc(Cl)cc(Cl)c2)c1,training
Clc1cc2c(oc3cc(Cl)c(Cl)c(Cl)c32)c(Cl)c1Cl,training
Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,test
Clc1ccc(Oc2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,training
OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,valid
Clc1ccc(Cl)c(-c2ccccc2)c1,training
Clc1cc(Cl)c(-c2ccccc2)cc1Cl,training
Clc1ccc(Oc2ccccc2)c(Cl)c1,test
Cc1c(Cl)c(Br)c(Br)c(Br)c1Br,training
CC1CC(C)(C)CC(OOC(C)(C)C)(OOC(C)(C)C)C1,training
Clc1cc2c(oc3c(Cl)c(Cl)c(Cl)cc32)c(Cl)c1Cl,training
Clc1ccc(Cl)c(-c2ccccc2Cl)c1,training
Clc1ccc(-c2cc(Cl)ccc2Cl)cc1,test
ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1,training
C=C1C(CCl)(CCl)C2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl,training
CCC(C)c1cc(C(C)(C)C)cc(-n2nc3ccccc3n2)c1O,training
Clc1cc2ccccc2cc1Cl,valid
Clc1ccc2ccc(Cl)cc2c1,test
O=C1C(Cl)=C(Cl)C(=O)c2ccccc21,training
ClC1=C(Cl)C2(Cl)C(Cl)CC1(Cl)C2(Cl)Cl,training
ClC1=CC2(Cl)C(Cl)C(Cl)C1(Cl)C2(Cl)Cl,training
ClC1=C(Cl)C2(Cl)C3C4OC4C(Cl)C3C1(Cl)C2(Cl)Cl,training
Clc1ccc(-c2ccccc2)c(Cl)c1Cl,test
Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,training
Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)cc1Cl,training
Clc1cc2oc3c(Cl)c(Cl)c(Cl)cc3c2cc1Cl,training
Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)cc1,training
Clc1c(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,test
Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1,training
Clc1cccc(-c2ccc(Cl)c(Cl)c2Cl)c1Cl,valid
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,training
Clc1ccc(Oc2ccc(Cl)cc2Cl)c(Cl)c1,training
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,test
ClC1=C(Cl)C2(Cl)C3CC(Cl)(Cl)CC3C1(Cl)C2(Cl)Cl,training
Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1,training
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,training
CC(C)(C)c1cc(C(C)(C)C)cc(C(C)(C)C)c1,training
Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)c(Cl)c1,test
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,training
Clc1ccc(Oc2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,training
C1=CC(c2ccc(C3CC=CCC3)cc2)CCC1,training
CCOP(=S)(Oc1ccc(Cl)cc1Cl)c1ccccc1,valid
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1,test
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,training
Brc1cc(Br)c(-c2c(Br)cc(Br)cc2Br)c(Br)c1,training
Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,training
Clc1ccc(Cl)c(-c2c(Cl)cccc2Cl)c1,training
CC(Br)(CBr)COc1c(Br)cc(Br)cc1Br,test
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,training
Clc1ccc(Oc2ccc(Cl)c(Cl)c2)cc1Cl,training
CC(C)(c1ccc(OC(F)(F)C(F)F)cc1)c1ccc(OC(F)(F)C(F)F)cc1,training
Clc1cc2c(cc1Cl)Oc1c(cc(Cl)c(Cl)c1Cl)O2,training
Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,test
COc1c(O)c(OC)c(Cl)c(C=O)c1Cl,training
Clc1ccc(-c2ccccc2Cl)c(Cl)c1,valid
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,training
Clc1cc(Cl)c2c(Cl)ccc(Cl)c2c1,training
COc1c(Cl)c(Cl)c(Cl)c(Cl)c1OC,test
Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,training
Clc1cc(Cl)c2cc(Cl)ccc2c1,training
Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,training
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,training
Clc1ccc(-c2cccc(Cl)c2Cl)c(Cl)c1,test
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,training
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,training
Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,training
Clc1ccc(-c2ccccc2Cl)cc1Cl,valid
Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,test
CC1(C)CN=C(NN=C(C=Cc2ccc(C(F)(F)F)cc2)C=Cc2ccc(C(F)(F)F)cc2)NC1,training
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2)cc1Cl,training
ClC1(Cl)C2(Cl)C3C4(Cl)C1(Cl)C1(Cl)C4(Cl)C(Cl)(Cl)C3(Cl)C21Cl,training
Brc1ccc(Br)c(-c2cc(Br)ccc2Br)c1,training
Clc1cc(Cl)c(-c2cc(Cl)ccc2Cl)c(Cl)c1,test
Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1,training
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1,training
Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,training
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1,training
O=c1c(C2CC(c3ccc(-c4ccc(Br)cc4)cc3)Cc3ccccc32)c(O)sc2ccccc12,test
Clc1ccc(Cl)c(-c2cccc(Cl)c2Cl)c1,training
Clc1cc(Cl)c(Cl)c(-c2ccccc2)c1Cl,valid
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,training
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,training
Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1,test
Clc1cc(Cl)c(-c2c(Cl)cccc2Cl)c(Cl)c1,training
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,training
Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1Cl,training
Clc1cc(Cl)cc(-c2cc(Cl)ccc2Cl)c1,training
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1,test
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,training
Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)c(Cl)c1Cl,training
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)c(Cl)c1,training
Brc1ccc(Br)c(-c2c(Br)cccc2Br)c1,valid
Brc1cccc(Br)c1-c1c(Br)cccc1Br,test
Clc1cc(Cl)c(-c2ccccc2Cl)cc1Cl,training
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,training
Clc1cc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,training
Clc1ccc(-c2c(Cl)cccc2Cl)cc1,training
Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,test
Clc1cccc(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,training
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,training
Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)cc1,training
Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,training
Clc1ccccc1-c1ccccc1,test
Clc1ccc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1Cl,training
Clc1ccc(Cl)c(-c2cc(Cl)cc(Cl)c2Cl)c1,valid
Brc1cc(Br)c(Oc2c(Br)cc(Br)c(Br)c2Br)c(Br)c1Br,training
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,training
Clc1cc(Cl)c(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,test
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,training
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,training
Brc1cc(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c(Br)c1Br,training
Clc1cc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,training
Clc1cc(Cl)c(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1,test
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1,training
Brc1cc(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c1Br,training
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1Cl,training
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)c(Cl)c2Cl)cc1Cl,valid
Clc1cc(Cl)c(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c1Cl,test
Clc1cc(Cl)c(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,training
Clc1ccc(Cl)c(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c1,training
Brc1cc(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c1,training
Brc1cc(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1,training
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,test
Clc1ccc(-c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1Cl,training
Brc1cc(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,training
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2)cc(Cl)c1Cl,training
Brc1ccc(Oc2ccc(Br)cc2Br)cc1,test
Brc1ccc(Oc2ccc(Br)cc2Br)c(Br)c1,training
Clc1cc(-c2c(Cl)ccc(Cl)c2Cl)c(Cl)c(Cl)c1Cl,valid
Brc1ccc(Oc2c(Br)cccc2Br)c(Br)c1,training
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,training
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,test
Brc1cc(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)cc1Br,training
Brc1ccc(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,training
Brc1ccc(Oc2ccc(Br)c(Br)c2)c(Br)c1,training
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)c(Cl)c2Cl)cc1Cl,training
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)cc1Br,test
Brc1cc(Br)c(Oc2cc(Br)c(Br)cc2Br)c(Br)c1,training
Brc1cc(Br)c(Oc2ccc(Br)c(Br)c2)c(Br)c1,training
Brc1ccc(Oc2ccc(Br)c(Br)c2)cc1Br,training
Brc1ccc(Oc2c(Br)cc(Br)cc2Br)c(Br)c1,valid
Brc1ccc(Oc2cc(Br)c(Br)c(Br)c2)cc1Br,test
OCCO,training
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,training
OC1C(O)C(O)C(O)C(O)C1O,training
O=C1OC(CO)C(O)C(O)C1O,training
COC1OC(CO)C(O)C(O)C1O,test
OCC(CO)(CO)CO,training
OC[PH](CO)(CO)CO,training
OCC(O)C(O)CO,training
O=C=S,training
OCC1OC(OCC2OC(OCC3OC(OC4(CO)OC(CO)C(O)C4O)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,test
OCC1OC(O)C(O)C(O)C1O,training
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,valid
OCC(O)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O,training
OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,training
OCC(O)COCC(O)CO,test
O=C1N(CO)C(O)C(O)N1CO,training
O=C1NC(O)C(O)N1,training
COCCCN1CN(CCCOC)CN(CCCOC)C1,training
OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O,training
O=C1N(CO)C2C(N1CO)N(CO)C(=O)N2CO,test
COC(=O)C(N)CO,training
CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)CCO,training
OC1COCC(O)C(O)C1O,training
CC(O)NC(C)O,valid
O=C1NC(O)C(O)N1CO,test
COC(=O)C(=O)C(O)C(O)C(O)CO,training
NC(=O)N(CO)CO,training
CC(=O)OC(CO)CO,training
O=C(CS)OCC(O)CO,training
OCC(O)COCC(O)COCC(O)COCC(O)COCC(O)COCC(O)CO,test
OCCOCCOCCOCCOCCOCCN(CCOCCOCCOCCOCCOCCO)CCOCCOCCOCCOCCOCCO,training
CCC(COCCOCCOCCOCCOCCO)(COCCOCCOCCOCCOCCO)COCCOCCOCCOCCOCCO,training
CC(O)COCC(C)OCC(C)OCC(OCC(C)OCC(C)OC(C)CO)C(OCC(C)OC(C)COC(C)CO)C(OC(C)COC(C)COCC(C)O)C(COCC(C)OCC(C)OC(C)CO)OC(C)COCC(C)OCC(C)O,training
CCOC1OC(CO)C(O)C(O)C1O,training
OCC(O)COCC(O)COCC(O)CO,test
CC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1NC1C=C(CO)C(O)C(O)C1O,training
COC1OC(COCCOCCOCCOCCOCCO)C(OCCOCCOCCOCCOCCO)C(OCCOCCOCCOCCOCCO)C1OCCOCCOCCOCCOCCO,valid
OCC(O)COCC#CCOCC(O)CO,training
CCCCCCCCCC(CCCCCCC)CC(CCCCCCC)CC(CCCCCCC)CC(C)CCCCCCC,training
OCC#CCO,test
CC(O)COC(C)COC(C)COCC(COCC(C)OCC(C)OCC(C)O)(COC(C)COC(C)COC(C)CO)COC(C)COC(C)COC(C)CO,training
CCCCOC1OC(CO)C(O)C(O)C1O,training
CCCCC(=O)OCC(CO)(CO)COCC(CO)(CO)CO,training
CC(=O)OCC(CO)OC(C)=O,training
CCCCCCCCCCOC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,test
O=C(Cl)Cl,training
OCC=CCO,training
CCCCCCCCCCC(CCCCCCCCC)CCCCCC(CCCC)CCCCCC,training
N#CNC#N,valid
C=C=O,test
CCCCCCCCCCCCCCCC(=O)OCC(OCCOCCOCCOCCOCCO)C1OCC(OCCOCCOCCOCCOCCO)C1OCCOCCOCCOCCOCCO,training
CCC(COC(=O)CCN1CC1)(COC(=O)CCN1CC1)CC(=O)CCN1CC1,training
O=C=N[SH](=O)=O,training
CC(=C(CCO)SSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,training
O=C(F)C(F)(F)F,test
CCCCCCOC1OC(CO)C(O)C(O)C1O,training
CCCCCC(CCCCC)CCCCC(CCCCC)CCCCCC(CCC)CCCC,training
O=C(Cl)C(F)(F)F,training
Cc1c(N(C)CN(C)c2c(C)n(C)n(-c3ccccc3)c2=O)c(=O)n(-c2ccccc2)n1C,training
CCCCCCCCC=CCCCCCCCC(=O)OCC(OCCOCCOCCOCCOCCO)C1OCC(OCCOCCOCCOCCOCCO)C1OCCOCCOCCOCCOCCO,test
CCCCC(=O)OCC(CO)(CO)CO,training
C=CO,valid
FCF,training
O=[SH](=O)C(F)(F)F,training
CCCCCCCCCCCCCCCCCC(=O)OCC(OCCOCCOCCOCCOCCO)C1OCC(OCCOCCOCCOCCOCCO)C1OCCOCCOCCOCCOCCO,test
O=C(OC(=O)C(F)(F)F)C(F)(F)F,training
C=COC,training
CCCCCCCC(=O)N(CCO)CCO,training
C=COC(C)=O,training
O=C1OC(Cl)(Cl)C(Cl)(Cl)O1,test
CCOP=S,training
C=COCOC=C,training
Oc1ccccc1O,training
CCP=S,valid
CCCCC(CC)COC1OC(CO)C(O)C(O)C1O,test
CCCCCCCC(=O)OCC(O)C1OCC(O)C1O,training
CCC(COC(=O)CCN1CC1C)(COC(=O)CCN1CC1C)CC(=O)CCN1CC1C,training
CO[PH](=S)OC,training
CCC=O,training
CC=CCO,test
O=C(F)C(F)(F)C(F)(F)F,training
FC(F)F,training
C1=COCCC1,training
O=P(OCCCl)(OCCCl)OCCOCCOP(=O)(OCCCl)OCCCl,training
CCC(COCC(C)OC(C)COCC(C)OC(C)COCC(C)O)(COC(C)COCC(C)OC(C)COCC(C)OC(C)CO)COC(C)COCC(C)OC(C)COCC(C)OC(C)CO,test
O=C=O,training
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(OC3CC(C)(O)C(O)C(C)O3)C(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC,valid
CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,training
O=C1CCCCC1,training
CC(F)F,test
Clc1ccc(Cl)nn1,training
CCCCCCCCCCCC(=O)N(C)CC(O)C(O)C(O)C(O)CO,training
OCc1ccccc1,training
O=C(Cl)C(Cl)(Cl)Cl,training
O=C(OC1C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1,test
CCCCOC(O)CC,training
COCN(COC)c1nc(N(COC)COC)nc(N(COC)COC)n1,training
O=C(F)C(F)(OC(F)(F)F)C(F)(F)F,training
Nc1ccccc1,valid
CCCCCCCC(=O)OCC(O)COC(=O)C(OC(C)=O)C(C)O,test
COC(=O)C(F)(F)Cl,training
CCl,training
CCC(=O)CC,training
FC(F)C(F)F,training
CC(CO)CCCCCCCOC(=O)CCCCC(=O)OC(O)C(O)C(O)C(C)O,test
CCCOC(C)=O,training
FC(F)Br,training
C=COCC,training
CNC(=O)ON=CC(C)(C)SC,training
C,test
COC(=O)c1ccccc1C(=O)OC,training
C=C(C)OC(C)=O,valid
FC(F)Cl,training
O=C(OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1)c1cccnc1,training
CCC=CC=O,test
C=COCCCl,training
CBr,training
C=C(C)C(=O)OC,training
OC1CCCCC1,training
CCC=CCCOC(=O)C(C)O,test
CCCC=CCOC(=O)C(C)O,training
FC(F)(F)F,training
CCS,training
S=Pc1ccccc1,valid
COc1ccccc1O,test
Clc1cc(Cl)ncn1,training
ClCCl,training
ClCCOCCCl,training
ClCCOCOCCCl,training
CCCCC=O,test
O=C(F)C(F)(F)C(F)(F)C(F)(F)F,training
c1ccoc1,training
CCCCC(C)=O,training
FC(F)OCC(F)(F)F,training
C#CC=C,test
O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,training
CNC(=O)Oc1ccccc1OC(C)C,valid
CI,training
CCOc1cc2c(cc1NC(=O)c1ccccc1)Oc1c(NC(C)=O)c3c(c(NC(C)=O)c1=N2)Oc1cc(NC(=O)c2ccccc2)c(OCC)cc1N=3,training
C=COCCC,test
CC=CC=CC=O,training
ClCBr,training
ClCBr,training
CC(C)=CC(=O)O,training
CC1(C)C(C(=O)OCc2ccc([N+](=O)[O-])cc2)N2C(=O)C(NC(=O)COc3ccccc3)C2S1=O,test
CCCCCO,training
FC(F)CBr,training
O=Cc1ccccc1,training
C=COCCCCOC=C,valid
O=P(CCCl)(OCCCl)OCCP(=O)(OCCCl)OCCCl,test
O=C(C(F)(F)F)C(F)(F)F,training
CNc1cc(N=NC(C(C)=O)C(=O)Nc2cc(NC)ccc2OC)cc(C(=O)Nc2ccc(N=NC(C(C)=O)C(=O)Nc3cc(NC)ccc3OC)cc2NC)c1,training
ClCCCl,training
CC(=O)OCCN(CCC#N)c1ccc(N=Nc2nc3ccc(S(C)(=O)=O)cc3s2)cc1,training
CCC(=O)Nc1c(I)c(C(=O)Cl)c(I)c(C(=O)NC)c1I,test
CCCCOC(C)=O,training
CC(=O)c1ccccc1,training
O=c1c2ccccc2c(=O)c2c1ccc1c3ccc4c(O)c5ccccc5c5ccc(nc12)c3c45,training
FC(Cl)Cl,training
Clc1cncc(Cl)n1,test
FC(F)C(F)(F)F,training
CN(C)C(=S)SSC(=S)N(C)C,valid
CCCC=CC=O,training
C=CCl,training
N#Cc1nc(Cl)c(Cl)c(N)c1Cl,test
FC(F)(F)Cl,training
c1cc(N(CC2CO2)CC2CO2)ccc1Cc1ccc(N(CC2CO2)CC2CO2)cc1,training
FCC(F)(F)F,training
CNS(=O)(=O)c1ccc(O)c(N=NC(C(C)=O)C(=O)Nc2ccccc2Cl)c1,training
FC(F)(F)C1(F)OC1(F)F,test
CCOC(=O)c1ccccc1C(=O)OCC,training
CC(=O)OC(C)N(c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)c(NC(=O)c2ccccc2)c1)C(C)OC(C)=O,training
CCC=CCCOC=O,training
Cc1cccc(C)c1N,valid
c1ccc2ncccc2c1,test
CC(F)(F)F,training
c1ccsc1,training
COCCN(CCOC)c1ccc(N=Nc2snc3ccc([N+](=O)[O-])cc23)c(NC(C)=O)c1,training
COc1cc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)cc1N(CCO)CCC#N,training
O=[N+]([O-])c1ccccc1,test
S=C=S,training
COc1cc([N+](=O)[O-])ccc1N=Nc1ccc(N(CCOC(C)=O)CCOC(C)=O)cc1C(N)=O,training
CC(=C(CCOC(=O)C(C)C)SSC(CCOC(=O)C(C)C)=C(C)N(C=O)Cc1cnc(C)nc1N)N(C=O)Cc1cnc(C)nc1N,training
CCC(=O)Nc1cc(N(CCOCCC#N)CCOCCC#N)c(OC)cc1N=Nc1c(Cl)cc([N+](=O)[O-])cc1[N+](=O)[O-],training
CC(=O)OCCN(CCOC(C)=O)c1ccc(N=Nc2sc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,test
CC(=O)OCCN(CCOC(C)=O)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2S(C)(=O)=O)c(C)c1,training
CC1(C)CN2C(=O)CCC2(C)N(C(=O)C(Cl)Cl)C1,valid
Nc1ccc(N=Nc2cccc(N=Nc3ccc(N)cc3N)c2)c(N)c1,training
Nc1ccc(N=Nc2cccc(N=Nc3ccc(N)cc3N)c2)c(N)c1,training
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,test
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,training
CC(Cl)CCl,training
Cc1ccc(O)cc1,training
Cc1cc2c(cc1Nc1ccccc1)C1(OC(=O)c3ccccc31)c1ccc(N3CCCC3)cc1O2,training
O=C(F)C(F)(OC(F)(F)C(F)(F)F)C(F)(F)F,test
CC(=O)OCCN(CCOC(C)=O)c1ccc(N=Nc2c(Br)cc([N+](=O)[O-])cc2Br)c(C)c1,training
FC(F)(F)Br,training
FC(Cl)C(F)(F)F,training
CCC1(COP(OCC2(CC)COC2)OCC2(CC)COC2)COC1,valid
Nc1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c(O)c1,test
FC(F)(Cl)Br,training
ClC(Cl)Cl,training
ClC(Cl)Cl,training
CCCCCC(C)=O,training
COC1=C(C)C(OC(C)=O)=C(C)C(O)=C(C)C(O)=C(C)C=CC=C(C)C(=O)NC2=CC(=O)c3c(c(O)c(C)c4c3C(=O)C(C)(OC=C1)O4)C2=O,test
O=C1c2ccccc2C(=O)c2c1cc(Cl)c1nc3c(nc21)c(Cl)cc1c(O)c2ccccc2c(O)c13,training
Cc1ccccc1O,training
CCN(CC)c1ccc2c(c1)Oc1cc(C)c(Nc3ccccc3)cc1C21OC(=O)c2ccccc21,training
CCCCCCO,training
CCCCCOC(C)=O,test
FC1(F)C(F)(F)C(F)(F)C1(F)F,training
O=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,valid
ClC(Cl)Br,training
C=CC=C,training
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],test
CC(Cl)(Cl)Cl,training
Cc1cc(N=Nc2ccc(C)c(N=Nc3cc(C)c(N)cc3N)c2)c(N)cc1N,training
FC(F)(F)CCl,training
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,training
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,test
FC(F)(F)C(F)(F)F,training
CCNc1nc(Cl)nc(NCC)n1,training
FC(F)CC(F)(F)F,training
O=C1c2ccccc2C(=O)c2c1ccc1nc3c(ccc4c(O)c5c(Cl)cccc5c(O)c43)nc21,valid
COc1ccccc1,test
CC(F)(F)Cl,training
CNC(=O)Oc1cccc2ccccc12,training
O=[N+]([O-])C(Cl)(Cl)Cl,training
O=[N+]([O-])C(Cl)(Cl)Cl,training
